This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/18/15 through 2/18/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
JPM,JP MORGAN CHASE & CO COM,$119.40,+26.89%,$10.60,$119.40,$305.39,($20.60)
KO,COCA COLA CO COM,($93.00),-39.74%,($46.50),($93.00),$136.07,$141.00
PG,PROCTER GAMBLE CO COM,$35.50,+0.41%,($22.00),$35.50,"$1,237.07","$8,504.50"
RSX,MARKET VECTORS RUSSIA,$0.00,0.00%,$0.00,$245.00,$0.00,$0.00
SNDK,SANDISK CORP COM,($315.50),-3.96%,$60.00,($315.50),"$1,167.27","($8,284.50)"
SPY,SPDR TR S&P 500 ETF TR,$148.50,+5.15%,$6.00,$148.50,$417.17,($76.50)
TSLA,TESLA MOTORS INC COM,($15.00),-0.59%,$5.00,($15.00),$75.00,$225.00
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($410.00),-16.43%,($321.00),($410.00),$312.75,"$2,085.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($151.50),-56.74%,$0.00,($151.50),$81.36,$115.50
WFC,WELLS FARGO & CO COM,$0.00,0.00%,$0.00,$110.00,$0.00,$0.00
XOM,EXXON MOBIL CORPORATION COM,($373.00),-4.16%,$29.00,($373.00),"$1,361.82","($9,340.00)"
,OVERALL TOTALS,"($10,234.10)",-4.03%,($373.40),"($7,188.60)","$17,752.57","($2,734.10)"

Forex Account Summary
Cash,"$10,404.27"
UPL,$53.62
Floating P/L,$1.70
Equity,"$10,459.59"
Margin,"$1,527.43"
Available Equity,"$8,932.16"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$42,469.60"
Stock Buying Power,"$24,669.53"
Option Buying Power,"$24,669.53"
Commissions YTD,$332.20
Futures Commissions YTD,$26.35
