This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/3/15 through 2/3/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
TSLA,TESLA MOTORS INC COM,$105.00,+4.12%,$67.50,$105.00,$500.00,$345.00
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($63.00),-2.53%,($63.00),($63.00),$364.80,"$2,432.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($28.00),-10.49%,($28.00),($28.00),$152.24,$239.00
WFC,WELLS FARGO & CO COM,$47.00,+10.88%,$38.00,$47.00,$362.10,($113.00)
XOM,EXXON MOBIL CORPORATION COM,($328.00),-3.66%,($180.00),($328.00),"$1,296.52","($9,295.00)"
,OVERALL TOTALS,"($4,259.53)",-2.44%,$645.81,"($4,014.53)","$16,256.31","($1,803.53)"

Forex Account Summary
Cash,"$10,004.47"
UPL,$70.95
Floating P/L,($115.21)
Equity,"$9,960.21"
Margin,$964.60
Available Equity,"$8,995.61"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$45,724.96"
Stock Buying Power,"$29,083.64"
Option Buying Power,"$29,083.64"
Commissions YTD,$257.30
Futures Commissions YTD,$10.96
