This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/19/15 through 2/19/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
GREK,GLOBAL X FUNDS GREECE 20 ETF,$28.00,+0.55%,$28.00,$28.00,$769.20,"$5,128.00"
HD,HOME DEPOT INC COM,($54.50),-26.08%,($54.50),($54.50),$160.56,$154.50
IBM,INTL BUSINESS MACHINES COM,$0.00,0.00%,$0.00,$120.00,$0.00,$0.00
JPM,JP MORGAN CHASE & CO COM,$0.00,0.00%,$0.00,$108.00,$0.00,$0.00
KO,COCA COLA CO COM,($33.00),-14.10%,$79.50,($33.00),$194.71,$201.00
NGE,GLOBAL X FUNDS MSCI NIGERIA ETF,($96.00),-1.91%,($96.00),($96.00),$740.70,"$4,938.00"
PG,PROCTER GAMBLE CO COM,$19.00,+0.22%,($74.00),$19.00,"$1,241.63","$8,488.00"
RSX,MARKET VECTORS RUSSIA,$0.00,0.00%,$0.00,$245.00,$0.00,$0.00
SNDK,SANDISK CORP COM,($326.00),-4.09%,($35.50),($326.00),"$1,177.10","($8,295.00)"
SPY,SPDR TR S&P 500 ETF TR,($15.50),-2.13%,($3.50),$125.50,$196.36,$227.50
TSLA,TESLA MOTORS INC COM,$55.00,+2.16%,$70.00,$55.00,$500.00,$295.00
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($455.00),-18.24%,($12.00),($455.00),$306.00,"$2,040.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($191.50),-71.72%,($21.50),($191.50),$57.50,$75.50
WFC,WELLS FARGO & CO COM,$0.00,0.00%,$0.00,$110.00,$0.00,$0.00
XOM,EXXON MOBIL CORPORATION COM,($50.50),-0.56%,$139.00,($50.50),"$1,266.64","($9,017.50)"
,OVERALL TOTALS,"($10,134.86)",-3.55%,($64.86),"($6,298.36)","$22,286.49","$3,867.64"

Forex Account Summary
Cash,"$10,457.49"
UPL,$21.30
Floating P/L,($20.00)
Equity,"$10,458.78"
Margin,"$1,219.44"
Available Equity,"$9,239.34"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$43,206.55"
Stock Buying Power,"$21,017.56"
Option Buying Power,"$21,017.56"
Commissions YTD,$484.02
Futures Commissions YTD,$30.07
