This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/4/15 through 2/4/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
GLD,SPDR GOLD TR GOLD SHS ETF,$32.00,+2.23%,$34.00,$32.00,$341.00,$340.00
IBM,INTL BUSINESS MACHINES COM,($31.00),-13.36%,($53.00),($31.00),$223.83,$201.00
JPM,JP MORGAN CHASE & CO COM,$26.60,+5.99%,($9.37),$26.60,$329.24,($113.40)
KO,COCA COLA CO COM,$18.00,+7.69%,$7.50,$18.00,$251.98,$252.00
PG,PROCTER GAMBLE CO COM,$20.00,+0.23%,($12.50),$20.00,"$1,196.61","$8,489.00"
RSX,MARKET VECTORS RUSSIA,$0.00,0.00%,$0.00,$245.00,$0.00,$0.00
SNDK,SANDISK CORP COM,($34.50),-0.43%,$53.00,($34.50),$974.85,"($8,003.50)"
SPY,SPDR TR S&P 500 ETF TR,$46.50,+1.61%,($18.00),$46.50,$341.38,($178.50)
TSLA,TESLA MOTORS INC COM,$45.00,+1.76%,($60.00),$45.00,$500.00,$285.00
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($24.00),-0.96%,$39.00,($24.00),$370.65,"$2,471.00"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,$32.50,+12.17%,$60.50,$32.50,$189.96,$299.50
WFC,WELLS FARGO & CO COM,$39.00,+9.03%,($8.00),$39.00,$354.72,($121.00)
XOM,EXXON MOBIL CORPORATION COM,($256.50),-2.86%,$86.50,($256.50),"$1,275.12","($9,223.50)"
,OVERALL TOTALS,"($3,084.40)",-1.53%,$356.63,"($2,691.40)","$20,659.04","($1,626.90)"

Forex Account Summary
Cash,"$9,940.54"
UPL,$14.77
Floating P/L,$78.96
Equity,"$10,034.27"
Margin,"$1,353.02"
Available Equity,"$8,681.24"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$46,991.51"
Stock Buying Power,"$26,017.47"
Option Buying Power,"$26,017.47"
Commissions YTD,$312.41
Futures Commissions YTD,$14.68
