This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

Account Statement for <TOTAL> (ALL ACCOUNTS) since 2/23/15 through 2/23/15

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,FEES,COMMISSIONS,AMOUNT,BALANCE
FSLR,FIRST SOLAR INC COM,$48.00,+8.71%,$14.50,$48.00,$164.65,($141.00)
GE,GENERAL ELECTRIC CO COM,$0.00,0.00%,$0.00,$170.00,$0.00,$0.00
GILD,GILEAD SCIENCES INC COM,($5.00),-0.56%,($5.00),($5.00),$164.24,$210.00
GLD,SPDR GOLD TR GOLD SHS ETF,($211.00),-14.73%,($2.00),($211.00),$101.07,$97.00
GOOG,GOOGLE INC CLASS C,$0.40,+0.02%,$0.40,$0.40,$319.15,"$2,127.64"
GREK,GLOBAL X FUNDS GREECE 20 ETF,$298.00,+3.77%,($264.00),$298.00,"$1,230.30","$8,202.00"
HD,HOME DEPOT INC COM,($14.50),-6.94%,$12.50,($14.50),$196.50,$194.50
IBM,INTL BUSINESS MACHINES COM,$0.00,0.00%,$0.00,$120.00,$0.00,$0.00
JPM,JP MORGAN CHASE & CO COM,$0.00,0.00%,$0.00,$108.00,$0.00,$0.00
KO,COCA COLA CO COM,($93.00),-39.74%,($30.00),($93.00),$141.77,$141.00
NGE,GLOBAL X FUNDS MSCI NIGERIA ETF,$90.00,+1.79%,$141.00,$90.00,$768.60,"$5,124.00"
PG,PROCTER GAMBLE CO COM,$43.50,+0.50%,$48.00,$43.50,"$1,251.04","$8,512.50"
RSX,MARKET VECTORS RUSSIA,($120.00),-42.86%,($110.00),$125.00,$150.00,$160.00
SNDK,SANDISK CORP COM,($217.50),-2.73%,$126.00,($217.50),"$1,168.96","($8,186.50)"
SPY,SPDR TR S&P 500 ETF TR,($44.50),-6.12%,$0.00,$96.50,$177.08,$198.50
TSLA,TESLA MOTORS INC COM,$12.50,+0.49%,($95.00),$12.50,$233.50,$252.50
USLV,CREDIT SUISSE AG VELOCITY 3X LONG SILVER ETN,($495.00),-19.84%,$30.00,($495.00),$300.00,"$2,000.00"
VNQ,VANGUARD REIT ETF INDEX,$10.40,+0.31%,$10.40,$10.40,$511.14,"$3,407.60"
VXX,BARCLAYS BANK PLC IPATH S&P 500 VIX SHORT TERM,($220.50),-82.58%,($4.50),($220.50),$37.62,$46.50
WFC,WELLS FARGO & CO COM,$0.00,0.00%,$0.00,$110.00,$0.00,$0.00
XOM,EXXON MOBIL CORPORATION COM,$4.00,+0.04%,$88.00,$4.00,"$1,272.45","($8,963.00)"
,OVERALL TOTALS,"($10,327.90)",-3.51%,($400.90),"($6,272.40)","$22,086.75","$12,441.54"

Forex Account Summary
Cash,"$10,478.83"
UPL,($13.17)
Floating P/L,($81.01)
Equity,"$10,384.65"
Margin,"$2,011.18"
Available Equity,"$8,373.47"
Risk Level,100.00%

Account Summary
Net Liquidating Value,"$43,155.72"
Stock Buying Power,"$21,393.96"
Option Buying Power,"$21,393.96"
Commissions YTD,$560.81
Futures Commissions YTD,$30.07
